ID_ESSAI;ID_ESPECE;ESPECE;ANNEE;ID_DEPARTEMENT;DEPARTEMENT;NB_PARCELLE (rdt15);Responsable;Code postal;Site expérimental;Commune
148177;47;MAIS GRAIN;2020;86;VIENNE;87;MOYNIER;86510;;CHAMPAGNE-LE-SEC
148178;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;63;C. ALIAGA;64530;GER;GER
148179;47;MAIS GRAIN;2020;18;CHER;72;BOISSIERES;18700;AUBIGNY SUR NERE;AUBIGNY-SUR-NERE
148181;47;MAIS GRAIN;2020;33;GIRONDE;72;GROSSOLEIL;33230;;SAINT-MEDARD-DE-GUIZIERES
148182;47;MAIS GRAIN;2020;40;LANDES;75;C. ALIAGA;40360;DONZACQ;DONZACQ
148183;47;MAIS GRAIN;2020;36;INDRE;78;BOISSIERES;36220;;NEONS-SUR-CREUSE
148184;47;MAIS GRAIN;2020;1;AIN;110;Thibaut RAY;1600;MISERIEUX;MISERIEUX
148185;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;80;C. ALIAGA;64160;BUROS;BUROS
148186;47;MAIS GRAIN;2020;31;HAUTE GARONNE;81;LACHURIE Jean-Pierre;31220;MONDAVEZAN;MONDAVEZAN
148274;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;72;F. CHAUVEAU;31700;;MONDONVILLE
148275;49;SORGHO (HORS SEMENCE);2020;32;GERS;71;MANGEL;32490;;MARESTAING
148276;49;SORGHO (HORS SEMENCE);2020;32;GERS;72;A. BOUAS;32130;SAMATAN;SAMATAN
148280;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;72;MANGEL;31450;En Crambade;MONTESQUIEU-LAURAGAIS
148281;49;SORGHO (HORS SEMENCE);2020;26;DROME;71;Y.Pousset;26800;;ETOILE-SUR-RHONE
148283;49;SORGHO (HORS SEMENCE);2020;47;LOT ET GARONNE;72;F. CHAUVEAU;47600;;NERAC
148285;49;SORGHO (HORS SEMENCE);2020;17;CHARENTE MARITIME;72;E. GALLIOT;17700;;SAINT-PIERRE-D'AMILLY
148286;49;SORGHO (HORS SEMENCE);2020;82;TARN ET GARONNE;72;M. THEIS;82340;;AUVILLAR
148287;49;SORGHO (HORS SEMENCE);2020;82;TARN ET GARONNE;54;F. CHAUVEAU;82190;;SAINT-NAZAIRE-DE-VALENTANE
148288;49;SORGHO (HORS SEMENCE);2020;32;GERS;54;N. MANGEL;32490;;MARESTAING
148290;49;SORGHO (HORS SEMENCE);2020;32;GERS;54;N. MANGEL;32120;;SOLOMIAC
148291;49;SORGHO (HORS SEMENCE);2020;34;HERAULT;54;E. DELPON;34830;;CLAPIERS
148293;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;54;MANGEL;31590;;VERFEIL
148295;49;SORGHO (HORS SEMENCE);2020;17;CHARENTE MARITIME;36;N. MANGEL;17700;;SAINT-PIERRE-D'AMILLY
148298;49;SORGHO (HORS SEMENCE);2020;37;INDRE ET LOIRE;36;MANGEL;37510;;SAVONNIERES
148299;49;SORGHO (HORS SEMENCE);2020;38;ISERE;36;MANGEL;38260;;THODURE
148300;49;SORGHO (HORS SEMENCE);2020;86;VIENNE;36;MANGEL;86470;;BENASSAY
148302;49;SORGHO (HORS SEMENCE);2020;86;VIENNE;36;MANGEL;86410;;VERRIERES
148303;49;SORGHO (HORS SEMENCE);2020;1;AIN;36;F. CHEVALIER;1800;;FARAMANS
148304;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;52;MANGEL;31450;En Crambade;MONTESQUIEU-LAURAGAIS
148305;49;SORGHO (HORS SEMENCE);2020;26;DROME;50;Y.Pousset;26800;;ETOILE-SUR-RHONE
148306;49;SORGHO (HORS SEMENCE);2020;26;DROME;54;F. CHAUVEAU;26700;;PIERRELATTE
148307;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;51;MANGEL;31320;;AUZEVILLE-TOLOSANE
148308;49;SORGHO (HORS SEMENCE);2020;82;TARN ET GARONNE;54;M. THEIS;82340;;AUVILLAR
148309;49;SORGHO (HORS SEMENCE);2020;47;LOT ET GARONNE;54;N. MANGEL;47600;;NERAC
148310;49;SORGHO (HORS SEMENCE);2020;34;HERAULT;54;E. DELPON;34830;;CLAPIERS
148329;47;MAIS GRAIN;2020;67;BAS RHIN;6;Pligot Lucile;67230;WESTHOUSE;WESTHOUSE
148331;47;MAIS GRAIN;2020;24;DORDOGNE;36;GROSSOLEIL;24520;ST AGNE;SAINT-AGNE
148334;47;MAIS GRAIN;2020;33;GIRONDE;45;GROSSOLEIL;33230;ST MEDARD DE GUIZIERES;SAINT-MEDARD-DE-GUIZIERES
148346;47;MAIS GRAIN;2020;56;MORBIHAN;16;QUEMENER/MASSON;56500;La metairie n°30;BIGNAN
148349;47;MAIS GRAIN;2020;17;CHARENTE MARITIME;40;Jean-Louis Moynier;17700;Magneraud;SAINT-PIERRE-D'AMILLY
148350;47;MAIS GRAIN;2020;69;RHONE;29;Thibaut RAY;69330;PUSIGNAN;PUSIGNAN
148351;47;MAIS GRAIN;2020;31;HAUTE GARONNE;36;LACHURIE Jean-Pierre;31450;En Crambade;MONTESQUIEU-LAURAGAIS
148353;47;MAIS GRAIN;2020;26;DROME;35;POUSSET;26800;;ETOILE-SUR-RHONE
148354;27;ORGE D'HIVER;2020;18;CHER;64;E. BARANGER;18570;LE CHAUMOY BTH;LE SUBDRAY
148380;40;BLE DUR;2020;4;ALPES DE HAUTE PROVENCE;64;Audigeos;4800;Station Gréoux moyen;GREOUX-LES-BAINS
148389;17;BLE TENDRE;2020;30;GARD;3;Philippe Braun;30300;FOURQUES;FOURQUES
148391;17;BLE TENDRE;2020;41;LOIR ET CHER;3;Mme Lejards;41240;Mezieres;OUZOUER-LE-MARCHE
148392;17;BLE TENDRE;2020;4;ALPES DE HAUTE PROVENCE;1;;4800;Les iscles;GREOUX-LES-BAINS
148393;17;BLE TENDRE;2020;4;ALPES DE HAUTE PROVENCE;2;;4800;Garibaldi;GREOUX-LES-BAINS
148394;17;BLE TENDRE;2020;24;DORDOGNE;3;DUCELLIER;24560;;ISSIGEAC
148396;17;BLE TENDRE;2020;31;HAUTE GARONNE;3;BRAUN;31450;MONTESQUIEU LAURAGAIS;MONTESQUIEU-LAURAGAIS
148397;17;BLE TENDRE;2020;69;RHONE;3;POUSSET Yves;69720;SAINT-BONNET-DE-MURE;SAINT-BONNET-DE-MURE
148398;17;BLE TENDRE;2020;91;ESSONNE;3;;91720;sol superficiel;BOIGNEVILLE
148399;17;BLE TENDRE;2020;2;AISNE;6;DENIS Thierry;2480;CHN VALIDE;DURY
148471;17;BLE TENDRE;2020;36;INDRE;76;E. BARANGER;36100;THIZAY;THIZAY
148472;96;TOUTES ESPECES;2020;39;JURA;1;CHAVASSIEUX Diane;39380;;GERMIGNEY
148475;96;TOUTES ESPECES;2020;39;JURA;1;Diane CHAVASSIEUX;39140;;DESNES
148478;96;TOUTES ESPECES;2020;21;COTE D'OR;1;Julien HASKA;21450;;BILLY-LES-CHANCEAUX
148480;40;BLE DUR;2020;18;CHER;44;E. BARANGER;18570;LE CHAUMOY BTH;LE SUBDRAY
148517;47;MAIS GRAIN;2020;40;LANDES;46;DIEZ Laura;40320;SORBETS;SORBETS
148520;47;MAIS GRAIN;2020;40;LANDES;46;DIEZ Laura;40320;SORBETS;SORBETS
148521;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;48;DIEZ Laura;64530;PONTACQ;PONTACQ
148522;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;48;DIEZ Laura;64530;PONTACQ;PONTACQ
148542;17;BLE TENDRE;2020;68;HAUT RHIN;40;LASSERRE Didier;68000;;COLMAR
148543;17;BLE TENDRE;2020;17;CHARENTE MARITIME;3;R.Tscheiller;17700;Les Ouches;BREUIL-LA-REORTE
148544;17;BLE TENDRE;2020;3;ALLIER;48;Chloé Malaval-Juery;3290;Ferme Bacconnier;SAINT-POURCAIN-SUR-BESBRE
148545;17;BLE TENDRE;2020;56;MORBIHAN;9;QUEMENER / MASSON;56500;La metairie;BIGNAN
148546;27;ORGE D'HIVER;2020;56;MORBIHAN;9;QUEMENER / MASSON;56500;La metairie;BIGNAN
148547;28;ORGE DE PRINTEMPS;2020;56;MORBIHAN;3;QUEMENER / MASSON;56500;;BIGNAN
148548;19;TRITICALE;2020;56;MORBIHAN;6;QUEMENER / MASSON;56500;La metairie;BIGNAN
148553;47;MAIS GRAIN;2020;40;LANDES;36;L. DIEZ;40250;SOUPROSSE;SOUPROSSE
148554;47;MAIS GRAIN;2020;31;HAUTE GARONNE;54;LACHURIE JP;31450;En Crambade;MONTESQUIEU-LAURAGAIS
148555;17;BLE TENDRE;2020;27;EURE;34;GAVE;27370;LE GROS THEIL;LE GROS-THEIL
148556;17;BLE TENDRE;2020;32;GERS;24;A. BOUAS;32810;LEBOULIN;LEBOULIN
148557;17;BLE TENDRE;2020;77;SEINE ET MARNE;36;Porrez / De Mas;77950;Pouilly Gallerand;SAINT-GERMAIN-LAXIS
148558;17;BLE TENDRE;2020;32;GERS;24;A. BOUAS;32810;LEBOULIN;LEBOULIN
148559;17;BLE TENDRE;2020;77;SEINE ET MARNE;36;Porrez / De Mas;77950;Pouilly Gallerand;SAINT-GERMAIN-LAXIS
148560;17;BLE TENDRE;2020;91;ESSONNE;60;PC;91720;BOIGNEVILLE;BOIGNEVILLE
148561;17;BLE TENDRE;2020;24;DORDOGNE;45;DUCELLIER;24100;;BERGERAC
148562;17;BLE TENDRE;2020;2;AISNE;58;THIERRY DENIS;2480;PF BLE;DURY
148563;17;BLE TENDRE;2020;51;MARNE;60;A. Decarrier;51600;LA CHEPPE;LA CHEPPE
148564;17;BLE TENDRE;2020;2;AISNE;35;THIERRY DENIS;2480;PF BLE;DURY
148565;17;BLE TENDRE;2020;51;MARNE;36;A. Decarrier;51600;LA CHEPPE;LA CHEPPE
148568;47;MAIS GRAIN;2020;68;HAUT RHIN;27;LASSERRE Didier;68520;;BURNHAUPT-LE-BAS
148596;47;MAIS GRAIN;2020;22;COTES D'ARMOR;90;N. MANGEL;22170;;SAINT-JEAN-KERDANIEL
148597;47;MAIS GRAIN;2020;10;AUBE;72;MANGEL;10500;;PRECY-NOTRE-DAME
148598;47;MAIS GRAIN;2020;60;OISE;59;MANGEL;60680;;CANLY
148599;96;TOUTES ESPECES;2020;17;CHARENTE MARITIME;5;TSCHEILLER romain;17700;Station du MAGNERAUD;SAINT-PIERRE-D'AMILLY
148604;96;TOUTES ESPECES;2020;3;ALLIER;4;Chloé Malaval-Juery;3500;Bayet;BAYET
148605;17;BLE TENDRE;2020;91;ESSONNE;20;Porrez / De Mas;91740;CONGERVILLE THIONVILLE;CONGERVILLE-THIONVILLE
148606;17;BLE TENDRE;2020;45;LOIRET;15;Porrez / De Mas;45330;Orveau;ORVEAU-BELLESAUVE
148607;17;BLE TENDRE;2020;77;SEINE ET MARNE;20;;77710;CA IDF;VAUX-SUR-LUNAIN
148608;17;BLE TENDRE;2020;78;YVELINES;20;;78980;CA IDF;LONGNES
148615;47;MAIS GRAIN;2020;29;FINISTERE;48;JB THIBORD;29830;Kerloroc;PLOUDALMEZEAU
148620;46;MAIS SEMENCES;2020;31;HAUTE GARONNE;48;P.ALLIERES;31450;MONTESQUIEU LAURAGAIS;MONTESQUIEU-LAURAGAIS
148622;46;MAIS SEMENCES;2020;26;DROME;47;Y.Pousset;26800;ETOILE SUR RHONE;ETOILE-SUR-RHONE
148630;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;24;P.ALLIERES;31450;MONTESQUIEU LAURAGAIS;MONTESQUIEU-LAURAGAIS
148716;47;MAIS GRAIN;2020;68;HAUT RHIN;40;LASSERRE Didier;68520;;BURNHAUPT-LE-BAS
148717;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;40;L.DIEZ;64410;COUBLUCQ;COUBLUCQ
148725;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;6;L.DIEZ;64121;Station Montardon;MONTARDON
148733;27;ORGE D'HIVER;2020;77;SEINE ET MARNE;75;CHAILLET Isabelle;77540;LIMAGRAIN;COURPALAY
148734;27;ORGE D'HIVER;2020;49;MAINE ET LOIRE;75;CHAILLET Isabelle;49220;GEVES;BRAIN-SUR-LONGUENEE
148736;27;ORGE D'HIVER;2020;59;NORD;75;;59246;KWS MOMONT;MONS-EN-PEVELE
148737;27;ORGE D'HIVER;2020;89;YONNE;74;CHAILLET Isabelle;89140;BREUN;VINNEUF
148738;27;ORGE D'HIVER;2020;36;INDRE;75;CHAILLET Isabelle;36110;SYNGENTA;BRION
148740;27;ORGE D'HIVER;2020;60;OISE;75;CHAILLET Isabelle;60480;UNISIGMA;FROISSY
148741;27;ORGE D'HIVER;2020;28;EURE ET LOIR;75;CHAILLET Isabelle;28700;FLORIMOND DESPREZ;HOUVILLE-LA-BRANCHE
148742;17;BLE TENDRE;2020;91;ESSONNE;39;PERRIOT Benjamin;91720;Station de BOIGNEVILLE;BOIGNEVILLE
148743;17;BLE TENDRE;2020;91;ESSONNE;39;PERRIOT Benjamin;91720;;BOIGNEVILLE
148746;17;BLE TENDRE;2020;68;HAUT RHIN;24;Lasserre Didier;68460;Prison;LUTTERBACH
148749;17;BLE TENDRE;2020;68;HAUT RHIN;35;Lasserre Didier;68320;MUNTZENHZEIM;MUNTZENHEIM
148750;17;BLE TENDRE;2020;68;HAUT RHIN;35;Lasserre Didier;68210;Traubach InnovAR;TRAUBACH-LE-BAS
148757;47;MAIS GRAIN;2020;2;AISNE;50;N. MANGEL;2190;;LOR
148759;47;MAIS GRAIN;2020;28;EURE ET LOIR;84;BOISSIERES;28310;;GOUILLONS
148760;47;MAIS GRAIN;2020;91;ESSONNE;64;Porrez / De Mas;91720;MAISSE;MAISSE
148762;47;MAIS GRAIN;2020;60;OISE;64;N. MANGEL;60690;;LA NEUVILLE-SUR-OUDEUIL
148764;17;BLE TENDRE;2020;17;CHARENTE MARITIME;32;Jean-Louis Moynier;17700;CA 17;SAINT-MARD
148767;47;MAIS GRAIN;2020;21;COTE D'OR;40;Diane CHAVASSIEUX;21400;Coulmier le sec;COULMIER-LE-SEC
148768;40;BLE DUR;2020;17;CHARENTE MARITIME;32;Jean-Louis Moynier;17500;OCEALIA;JONZAC
148769;40;BLE DUR;2020;85;VENDEE;36;Jean-Louis Moynier;85320;MAREUIL sur Lay;MAREUIL-SUR-LAY-DISSAIS
148773;47;MAIS GRAIN;2020;31;HAUTE GARONNE;54;LACHURIE Jean-Pierre;31290;MAUREMONT;MAUREMONT
148785;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;45;C. ALIAGA;64160;BUROS;BUROS
148786;47;MAIS GRAIN;2020;38;ISERE;45;MANGEL;38240;MEYLAN;MEYLAN
148787;47;MAIS GRAIN;2020;68;HAUT RHIN;36;LASSERRE Didier;68600;;HETTENSCHLAG
148795;47;MAIS GRAIN;2020;67;BAS RHIN;30;LASSERRE Didier;67230;;WESTHOUSE
148796;47;MAIS GRAIN;2020;67;BAS RHIN;45;LASSERRE Didier;67230;;WESTHOUSE
148805;47;MAIS GRAIN;2020;67;BAS RHIN;24;Lasserre Didier;67390;Ohnenheim;OHNENHEIM
148806;47;MAIS GRAIN;2020;26;DROME;24;Y.Pousset;26800;Marcellas sud chemin;ETOILE-SUR-RHONE
148828;47;MAIS GRAIN;2020;18;CHER;48;E.Baranger;18120;Binage;LAZENAY
148829;47;MAIS GRAIN;2020;9;ARIEGE;32;P.ALLIERES;9270;MAZERES;MAZERES
148830;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;32;L.DIEZ;64320;;LEE
148831;47;MAIS GRAIN;2020;24;DORDOGNE;32;GROSSOLEIL;24100;BERGERAC;BERGERAC
148832;47;MAIS GRAIN;2020;69;RHONE;32;POUSSET YVES;69330;;PUSIGNAN
148837;47;MAIS GRAIN;2020;26;DROME;44;T-RAY;26120;CHABEUIL;CHABEUIL
148838;28;ORGE DE PRINTEMPS;2020;78;YVELINES;75;CHAILLET Isabelle;78410;SECOBRA;LA FALAISE
148839;89;CAP EN INTERESPECES;2020;44;LOIRE ATLANTIQUE;18;AMB/CL;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
148842;47;MAIS GRAIN;2020;68;HAUT RHIN;16;LASSERRE Didier;68520;(Site non précisé);BURNHAUPT-LE-BAS
148843;47;MAIS GRAIN;2020;64;PYRENEES ATLANTIQUES;32;L.DIEZ;64410;COUBLUCQ;COUBLUCQ
148847;28;ORGE DE PRINTEMPS;2020;2;AISNE;75;;2190;KWS MOMONT;LA MALMAISON
148849;28;ORGE DE PRINTEMPS;2020;77;SEINE ET MARNE;75;CHAILLET Isabelle;77126;BREUN;EGLIGNY
148850;28;ORGE DE PRINTEMPS;2020;60;OISE;75;CHAILLET Isabelle;60480;UNISIGMA;FROISSY
148851;28;ORGE DE PRINTEMPS;2020;28;EURE ET LOIR;75;CHAILLET Isabelle;28700;FLORIMOND DESPREZ;HOUVILLE-LA-BRANCHE
148858;49;SORGHO (HORS SEMENCE);2020;31;HAUTE GARONNE;18;P.ALLIERES;31450;Mondet;AYGUESVIVES
148859;49;SORGHO (HORS SEMENCE);2020;64;PYRENEES ATLANTIQUES;24;L.D;64121;Régis Coudure;MONTARDON
148860;49;SORGHO (HORS SEMENCE);2020;26;DROME;24;Y.Pousset;26800;ETOILE SUR RHONE;ETOILE-SUR-RHONE
148861;49;SORGHO (HORS SEMENCE);2020;17;CHARENTE MARITIME;23;Drillaud Céline;17700;Station du MAGNERAUD;SAINT-PIERRE-D'AMILLY
148865;40;BLE DUR;2020;4;ALPES DE HAUTE PROVENCE;90;;4800;Portugal;GREOUX-LES-BAINS
148866;40;BLE DUR;2020;4;ALPES DE HAUTE PROVENCE;87;;4800;Foggia;GREOUX-LES-BAINS
148890;17;BLE TENDRE;2020;51;MARNE;69;P. DU CHEYRON;51400;VIVESCIA;SEPT-SAULX
148895;17;BLE TENDRE;2020;91;ESSONNE;120;Philippe du Cheyron / Enguerrand Burel;91530;AGRI OBTENTIONS;SERMAISE
148896;17;BLE TENDRE;2020;63;PUY DE DOME;96;Philippe duCheyron/Enguerrand Burel;63260;BIOAGRI;MONTPENSIER
148898;17;BLE TENDRE;2020;49;MAINE ET LOIRE;144;Philippe DU CHEYRON/ Enguerrand BUREL;49220;;THORIGNE-D'ANJOU
148899;17;BLE TENDRE;2020;89;YONNE;78;Philippe du Cheyron / Enguerrand Burel;89260;COCEBI;PERCENEIGE
148900;17;BLE TENDRE;2020;18;CHER;76;Philippe du Cheyron / Enguerrand Burel;18220;FDGEDA 18;RIANS
148901;17;BLE TENDRE;2020;85;VENDEE;124;Philippe du Cheyron / Enguerrand Burel;85210;CA PL_CAVAC;THIRE
148902;17;BLE TENDRE;2020;2;AISNE;72;Philippe du Cheyron / Enguerrand Burel;2490;INRAE;VERMAND
148903;17;BLE TENDRE;2020;59;NORD;84;Philippe du Cheyron / Enguerrand Burel;59310;LEMAIRE DEFFONTAINES;AUCHY-LEZ-ORCHIES
148904;17;BLE TENDRE;2020;10;AUBE;38;Philippe du Cheyron / Enguerrand Burel;10700;PRODUCTIVES;LHUITRE
148907;17;BLE TENDRE;2020;99;EUROPE;132;Philippe DU CHEYRON/ Enguerrand BUREL;99013;CARAH;ATH (BELGIQUE)
148908;17;BLE TENDRE;2020;99;EUROPE;119;Philippe du Cheyron / Enguerrand Burel;99014;CPL-Végémar;HORION-HOZEMONT (BELGIQUE)
148909;17;BLE TENDRE;2020;99;EUROPE;184;Philippe du Cheyron / Enguerrand Burel;99015;;RHISNES (BELGIQUE)
148910;17;BLE TENDRE;2020;28;EURE ET LOIR;126;Philippe du Cheyron / Enguerrand Burel;28500;CAUSSADE SEMENCES;GERMAINVILLE
148912;17;BLE TENDRE;2020;32;GERS;69;Philippe du Cheyron / Enguerrand Burel;32000;La Hourre;AUCH
148913;17;BLE TENDRE;2020;34;HERAULT;49;Philippe du Cheyron / Enguerrand Burel;34130;INRAE;MAUGUIO
148914;17;BLE TENDRE;2020;16;CHARENTE;112;Philippe du Cheyron / Enguerrand Burel;16140;OCEALIA;MONS
148915;17;BLE TENDRE;2020;79;DEUX SEVRES;112;Philippe duCheyron/Enguerrand Burel;79210;OCEALIA sur AQUITABIO;AMURE
148916;17;BLE TENDRE;2020;38;ISERE;63;Philippe du Cheyron / Enguerrand Burel;38260;OXYANE;THODURE
148926;17;BLE TENDRE;2020;79;DEUX SEVRES;119;Philippe DU CHEYRON/ Enguerrand BUREL;79360;TREILLEBOIS;LA FOYE-MONJAULT
148927;28;ORGE DE PRINTEMPS;2020;45;LOIRET;75;CHAILLET Isabelle;45480;SYNGENTA;ALLAINVILLE EN BEAUCE
148930;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;15;ld;64160;chemin de morlanné;BUROS
148931;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;40;ld;64160;chemin de morlanné;BUROS
148935;46;MAIS SEMENCES;2020;40;LANDES;36;Laura DIEZ;40465;PRECHACQ LES BAINS;PRECHACQ-LES-BAINS
148936;47;MAIS GRAIN;2020;45;LOIRET;36;BOISSIERES;45700;;CORTRAT
148937;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;36;L.Diez;64410;COUBLUCQ DESCLAUX;COUBLUCQ
148938;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;35;l.Diez;64410;COUBLUCQ DESCLAUX;COUBLUCQ
148941;47;MAIS GRAIN;2020;36;INDRE;101;;36220;;NEONS-SUR-CREUSE
148946;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;48;L.DIEZ;64121;ARVALIS;MONTARDON
148947;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;48;L.DIEZ;64121;Lycée agricole;MONTARDON
148948;46;MAIS SEMENCES;2020;64;PYRENEES ATLANTIQUES;38;L.DIEZ;64121;ARVALIS;MONTARDON
148955;19;TRITICALE;2020;85;VENDEE;60;Philippe du Cheyron / Enguerrand Burel;85210;CA PL_CAVAC;THIRE
148980;47;MAIS GRAIN;2020;63;PUY DE DOME;39;Patrice BEAUNE;63350;;CULHAT
148981;17;BLE TENDRE;2020;29;FINISTERE;60;Eric MASSON;29140;;ROSPORDEN
148982;17;BLE TENDRE;2020;29;FINISTERE;60;Eric MASSON;29140;;ROSPORDEN
